class,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
4,2015-09-20T17:10:53.40Z,41.8819651,-89.0310431,3642.951,36.76,50.59,-4.65,10.811,16.199,1.85,53.99505,1.16612,3,7
4,2015-09-20T17:10:53.60Z,41.8820307,-89.0309224,3643.938,37.08,50.4,-4.72,10.621,16.006,1.83,53.65591,1.312,3,7
4,2015-09-20T17:10:53.80Z,41.8820975,-89.0308011,3644.802,37.81,50.44,-4.58,10.45,15.824,1.87,53.1438,1.34422,3,7
4,2015-09-20T17:10:54.00Z,41.8821642,-89.0306805,3645.611,38.34,50.1,-4.43,10.259,15.608,1.86,52.57518,1.19403,3,7
4,2015-09-20T17:10:54.20Z,41.8822312,-89.0305588,3646.564,38.48,50.38,-4.79,10.08,15.407,1.82,52.62252,1.14166,3,7
4,2015-09-20T17:10:54.40Z,41.8822977,-89.0304368,3647.405,38.58,50.43,-5.18,9.912,15.214,1.78,52.58588,1.11776,3,7
4,2015-09-20T17:10:54.60Z,41.8823631,-89.0303171,3648.43,38.12,49.68,-5.65,9.755,15.029,1.83,52.50081,1.10239,3,7
4,2015-09-20T17:10:54.80Z,41.8824294,-89.0301985,3649.182,38.07,49.19,-5.77,9.605,14.854,1.64,52.26382,1.12367,3,7
4,2015-09-20T17:10:55.00Z,41.8824973,-89.0300793,3650.214,38.18,49.61,-5.75,9.474,14.69,1.63,52.41627,1.11451,3,7
4,2015-09-20T17:10:55.20Z,41.8825656,-89.0299611,3651.325,38.34,49.25,-5.74,9.346,14.518,1.54,52.10013,1.10971,3,7
4,2015-09-20T17:10:55.40Z,41.8826338,-89.0298453,3652.51,38.5,48.12,-6.09,9.226,14.356,1.54,51.33772,1.13195,3,7
4,2015-09-20T17:10:55.60Z,41.8827024,-89.0297296,3653.514,38.57,48.25,-6.01,9.078,14.189,1.46,51.35828,0.94956,3,7
4,2015-09-20T17:10:55.80Z,41.8827711,-89.0296148,3654.67,38.69,47.96,-5.91,8.962,14.04,1.48,51.10812,1.08395,3,7
4,2015-09-20T17:10:56.00Z,41.8828382,-89.029498,3655.498,38.38,48.51,-6.42,8.856,13.903,1.41,51.65245,1.15575,3,7
4,2015-09-20T17:10:56.20Z,41.8829059,-89.0293804,3656.232,38.87,48.64,-6.58,8.755,13.759,1.33,51.37357,1.17911,3,7
4,2015-09-20T17:10:56.40Z,41.8829742,-89.0292653,3656.931,38.82,47.9,-5.9,8.653,13.615,1.29,50.97844,1.16878,3,7
4,2015-09-20T17:10:56.60Z,41.8830411,-89.0291503,3657.697,38.42,47.65,-6,8.549,13.478,1.28,51.11753,1.13033,3,7
4,2015-09-20T17:10:56.80Z,41.8831097,-89.0290365,3658.783,38.82,47.63,-5.85,8.445,13.352,1.28,50.82331,1.09241,3,7
4,2015-09-20T17:10:57.00Z,41.8831784,-89.0289227,3659.784,39.04,47.59,-5.94,8.339,13.234,1.29,50.6384,1.07606,3,7
4,2015-09-20T17:10:57.20Z,41.8832488,-89.0288092,3660.651,39.56,47.56,-5.64,8.231,13.116,1.24,50.2457,1.08209,3,7
4,2015-09-20T17:10:57.40Z,41.8833186,-89.028697,3661.872,39.47,46.84,-5.58,8.14,12.988,1.26,49.88521,1.37869,3,7
4,2015-09-20T17:10:57.60Z,41.8833889,-89.0285851,3663.118,39.77,46.82,-5.39,8.053,12.865,1.18,49.65828,1.40341,3,7
4,2015-09-20T17:10:57.80Z,41.8834593,-89.0284738,3664.461,39.9,46.36,-5.59,7.963,12.727,1.12,49.28425,1.38103,3,7
4,2015-09-20T17:10:58.00Z,41.883531,-89.0283633,3665.714,40.57,46.2,-5.72,7.874,12.6,1.12,48.71192,1.31843,3,7
4,2015-09-20T17:10:58.20Z,41.8836025,-89.0282533,3666.62,40.39,45.77,-5.34,7.789,12.48,1.11,48.57047,1.30355,3,7
4,2015-09-20T17:10:58.40Z,41.8836733,-89.0281427,3667.66,40.06,46.27,-5.45,7.697,12.364,1.21,49.11325,1.29558,3,7
4,2015-09-20T17:10:58.60Z,41.883746,-89.0280321,3668.523,40.94,46.1,-5.72,7.612,12.259,1.23,48.39195,1.30226,3,7
4,2015-09-20T17:10:58.80Z,41.8838169,-89.0279218,3669.835,40.19,46.27,-5.33,7.535,12.16,1.3,49.02087,1.33011,3,7
4,2015-09-20T17:10:59.00Z,41.8838886,-89.0278114,3671.444,40.41,46.25,-5.6,7.459,12.061,1.29,48.85242,1.19531,3,7
4,2015-09-20T17:10:59.20Z,41.8839603,-89.0277027,3672.943,40.46,45.16,-6.04,7.391,11.97,1.26,48.14268,1.15851,3,7
4,2015-09-20T17:10:59.40Z,41.8840337,-89.0275943,3674.009,41.13,45.24,-5.85,7.329,11.888,1.28,47.72427,1.16997,3,7
4,2015-09-20T17:10:59.60Z,41.8841065,-89.027486,3674.887,40.81,45.18,-5.57,7.277,11.816,1.27,47.90651,1.18275,3,7
4,2015-09-20T17:10:59.80Z,41.8841799,-89.0273778,3675.725,41.15,44.99,-5.53,7.226,11.744,1.24,47.55653,1.17995,3,7
4,2015-09-20T17:11:00.00Z,41.8842535,-89.0272706,3676.925,41.29,44.68,-5.58,7.176,11.674,1.26,47.2565,1.18378,3,7
4,2015-09-20T17:11:00.20Z,41.8843277,-89.0271635,3678.13,41.44,44.68,-5.56,7.127,11.603,1.3,47.1571,1.11872,3,7
4,2015-09-20T17:11:00.40Z,41.8844017,-89.027057,3679.25,41.36,44.34,-5.73,7.084,11.541,1.35,46.98949,1.13139,3,7
4,2015-09-20T17:11:00.60Z,41.8844762,-89.0269505,3680.375,41.63,44.34,-5.89,7.046,11.486,1.46,46.80399,1.17773,3,7
4,2015-09-20T17:11:00.80Z,41.8845509,-89.0268435,3681.262,41.64,44.44,-5.5,7.014,11.443,1.45,46.86319,1.38306,3,7
4,2015-09-20T17:11:01.00Z,41.8846258,-89.0267355,3682.206,41.81,44.87,-5.52,6.991,11.41,1.46,47.02035,1.42795,3,7
4,2015-09-20T17:11:01.20Z,41.8847004,-89.0266278,3683.088,41.69,44.67,-5.44,6.971,11.382,1.5,46.97603,1.4467,3,7
4,2015-09-20T17:11:01.40Z,41.8847754,-89.0265208,3683.915,42,44.39,-5.34,6.954,11.357,1.48,46.58791,1.48823,3,7
4,2015-09-20T17:11:01.60Z,41.8848527,-89.0264159,3684.732,43.06,43.52,-5.45,6.947,11.343,1.55,45.30296,1.6453,3,7
4,2015-09-20T17:11:01.80Z,41.8849301,-89.026311,3685.552,43.23,43.56,-5.21,6.944,11.332,1.57,45.22015,1.68302,3,7
4,2015-09-20T17:11:02.00Z,41.8850106,-89.0262076,3686.614,44.53,43.15,-5.21,6.951,11.325,1.62,44.09651,1.86322,3,7
4,2015-09-20T17:11:02.20Z,41.885091,-89.0261054,3687.395,44.7,42.62,-4.93,6.956,11.317,1.61,43.63283,1.77728,3,7
