class,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2,2017-08-06T09:23:00.20Z,55.1003235,38.8730365,2965.850,-22.72,44.29,43.91,14.752,18.256,0.82,117.15749,1.44964,3,4
2,2017-08-06T09:23:00.60Z,55.1002463,38.8733116,2947.906,-22.51,43.49,43.92,14.294,18.011,0.82,117.36277,1.49659,3,4
2,2017-08-06T09:23:01.00Z,55.1001695,38.8735928,2931.094,-22.19,43.03,43.46,13.911,17.860,0.81,117.27694,1.53560,3,4
2,2017-08-06T09:23:01.40Z,55.1000894,38.8738598,2913.379,-22.67,42.30,43.53,13.701,17.738,0.82,118.19123,1.73874,3,4
2,2017-08-06T09:23:01.80Z,55.1000035,38.8741216,2897.557,-22.89,41.98,43.01,13.532,17.632,0.80,118.60671,1.83708,3,4
2,2017-08-06T09:23:02.20Z,55.0999225,38.8743810,2880.035,-23.15,41.60,43.02,13.334,17.522,0.80,119.09582,1.69968,3,4
2,2017-08-06T09:23:02.60Z,55.0998421,38.8746371,2862.438,-23.09,41.16,43.03,13.175,17.464,0.80,119.29045,1.68462,3,4
2,2017-08-06T09:23:03.00Z,55.0997618,38.8748915,2845.028,-22.88,40.66,42.99,13.044,17.560,0.82,119.36178,1.73584,3,4
2,2017-08-06T09:23:03.40Z,55.0996803,38.8751483,2828.005,-22.75,40.43,42.88,12.957,17.706,0.85,119.36351,1.79895,3,4
2,2017-08-06T09:23:03.80Z,55.0995934,38.8753924,2810.696,-23.40,39.81,42.93,12.869,17.731,0.84,120.44744,1.77993,3,4
2,2017-08-06T09:23:04.20Z,55.0994999,38.8756302,2793.833,-24.22,39.08,42.92,12.780,17.732,0.83,121.78497,1.74254,3,4
2,2017-08-06T09:23:04.60Z,55.0994087,38.8758664,2776.406,-24.75,38.00,42.97,12.717,17.824,0.84,123.07527,1.80003,3,4
2,2017-08-06T09:23:05.00Z,55.0993200,38.8760992,2758.558,-25.01,37.16,43.04,12.736,17.835,0.84,123.93855,2.04053,3,4
2,2017-08-06T09:23:05.40Z,55.0992240,38.8763277,2742.397,-25.11,36.72,42.77,12.626,17.788,0.81,124.36022,1.88368,3,4
