class,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
4,2017-06-17T13:38:44.80Z,54.8071202,37.6067962,3464.759,-13.64,-62.66,-1.09,2.662,4.077,0.49,257.72104,0.56442,3,10
4,2017-06-17T13:38:45.00Z,54.8070959,37.6066018,3464.954,-13.18,-62.65,-1.20,2.654,4.080,0.51,258.11997,0.55613,3,10
4,2017-06-17T13:38:45.20Z,54.8070726,37.6064069,3465.232,-12.94,-62.77,-1.12,2.657,4.088,0.60,258.35590,0.74458,3,10
4,2017-06-17T13:38:45.40Z,54.8070499,37.6062119,3465.549,-12.55,-62.74,-1.21,2.665,4.101,0.76,258.68646,0.95851,3,10
4,2017-06-17T13:38:45.60Z,54.8070274,37.6060159,3465.913,-12.47,-63.16,-1.57,2.680,4.116,0.89,258.83516,1.04729,3,10
4,2017-06-17T13:38:45.80Z,54.8070054,37.6058197,3466.331,-12.19,-63.09,-1.94,2.697,4.129,0.78,259.06414,0.93611,3,10
4,2017-06-17T13:38:46.00Z,54.8069840,37.6056235,3466.818,-11.95,-63.15,-2.13,2.710,4.142,0.76,259.28830,0.89855,3,10
4,2017-06-17T13:38:46.20Z,54.8069633,37.6054274,3467.223,-11.31,-63.00,-2.24,2.720,4.157,0.80,259.82556,0.89530,3,10
4,2017-06-17T13:38:46.40Z,54.8069429,37.6052310,3467.688,-11.23,-63.22,-2.52,2.731,4.172,0.82,259.92856,0.88944,3,10
4,2017-06-17T13:38:46.60Z,54.8069236,37.6050346,3468.268,-10.56,-63.24,-2.91,2.742,4.186,0.81,260.52244,0.88613,3,10
4,2017-06-17T13:38:46.80Z,54.8069043,37.6048383,3468.814,-10.53,-63.12,-3.18,2.753,4.198,0.78,260.53098,0.85852,3,10
4,2017-06-17T13:38:47.00Z,54.8068858,37.6046415,3469.455,-10.05,-63.30,-3.38,2.762,4.213,0.78,260.98219,0.84116,3,10
4,2017-06-17T13:38:47.20Z,54.8068677,37.6044450,3470.093,-9.94,-63.20,-3.66,2.771,4.227,0.77,261.06370,0.83402,3,10
4,2017-06-17T13:38:47.40Z,54.8068507,37.6042482,3470.956,-9.45,-63.19,-3.88,2.780,4.243,0.77,261.49290,0.83770,3,10
4,2017-06-17T13:38:47.60Z,54.8068340,37.6040511,3471.779,-9.18,-63.34,-4.04,2.787,4.257,0.75,261.75755,0.82661,3,10
4,2017-06-17T13:38:47.80Z,54.8068178,37.6038549,3472.504,-8.79,-62.89,-4.34,2.794,4.274,0.76,262.04423,0.82846,3,10
4,2017-06-17T13:38:48.00Z,54.8068026,37.6036594,3473.300,-8.37,-62.91,-4.56,2.800,4.288,0.71,262.42376,0.81551,3,10
4,2017-06-17T13:38:48.20Z,54.8067879,37.6034640,3474.209,-8.15,-62.81,-4.67,2.805,4.302,0.69,262.60889,0.80381,3,10
4,2017-06-17T13:38:48.40Z,54.8067731,37.6032692,3475.324,-8.64,-62.42,-4.84,2.809,4.315,0.68,262.12294,0.80265,3,10
4,2017-06-17T13:38:48.60Z,54.8067583,37.6030750,3476.142,-7.85,-62.70,-5.14,2.811,4.324,0.66,262.86065,0.79218,3,10
4,2017-06-17T13:38:48.80Z,54.8067443,37.6028806,3477.181,-7.82,-62.59,-5.43,2.813,4.334,0.66,262.87832,0.81998,3,10
4,2017-06-17T13:38:49.00Z,54.8067308,37.6026861,3478.254,-7.24,-62.53,-5.55,2.816,4.343,0.66,263.39236,0.83265,3,10
4,2017-06-17T13:38:49.20Z,54.8067177,37.6024924,3479.317,-7.02,-62.30,-5.91,2.819,4.352,0.64,263.56900,0.81982,3,10
4,2017-06-17T13:38:49.40Z,54.8067050,37.6022993,3480.370,-6.68,-62.19,-6.31,2.818,4.356,0.62,263.87246,0.68462,3,10
4,2017-06-17T13:38:49.60Z,54.8066928,37.6021067,3481.499,-6.49,-61.83,-6.58,2.814,4.363,0.61,264.01032,0.65642,3,10
4,2017-06-17T13:38:49.80Z,54.8066814,37.6019148,3482.695,-6.22,-61.74,-6.77,2.810,4.372,0.61,264.24966,0.66437,3,10
4,2017-06-17T13:38:50.00Z,54.8066700,37.6017237,3483.965,-5.84,-61.66,-6.95,2.803,4.382,0.60,264.58573,0.63124,3,10
4,2017-06-17T13:38:50.20Z,54.8066596,37.6015326,3485.390,-5.52,-61.55,-7.34,2.796,4.396,0.59,264.87850,0.63535,3,10
4,2017-06-17T13:38:50.40Z,54.8066504,37.6013419,3486.978,-4.87,-61.20,-7.69,2.796,4.415,0.61,265.45074,0.74621,3,10
4,2017-06-17T13:38:50.60Z,54.8066419,37.6011518,3488.390,-4.44,-61.06,-7.70,2.794,4.426,0.65,265.84589,0.87850,3,10
4,2017-06-17T13:38:50.80Z,54.8066336,37.6009622,3489.833,-4.23,-60.92,-7.88,2.797,4.441,0.66,266.02991,0.91476,3,10
4,2017-06-17T13:38:51.00Z,54.8066253,37.6007732,3491.206,-4.04,-60.65,-8.19,2.798,4.453,0.64,266.19046,0.88590,3,10
4,2017-06-17T13:38:51.20Z,54.8066181,37.6005852,3492.763,-3.46,-60.30,-8.59,2.798,4.467,0.64,266.71238,0.88856,3,10
4,2017-06-17T13:38:51.40Z,54.8066121,37.6003979,3494.664,-3.23,-60.08,-9.11,2.799,4.486,0.63,266.92715,0.89630,3,10
4,2017-06-17T13:38:51.60Z,54.8066062,37.6002116,3496.598,-3.05,-59.74,-9.73,2.803,4.513,0.64,267.07533,0.91337,3,10
4,2017-06-17T13:38:51.80Z,54.8066020,37.6000262,3498.495,-2.15,-59.45,-9.77,2.809,4.540,0.63,267.93056,0.90586,3,10
4,2017-06-17T13:38:52.00Z,54.8065993,37.5998423,3500.245,-1.48,-58.92,-9.41,2.818,4.576,0.68,268.56586,0.94297,3,10
4,2017-06-17T13:38:52.20Z,54.8065972,37.5996600,3501.855,-1.04,-58.84,-9.46,2.828,4.609,0.66,268.99076,0.94408,3,10
4,2017-06-17T13:38:52.40Z,54.8065960,37.5994782,3503.848,-0.53,-58.37,-9.94,2.837,4.645,0.66,269.48178,0.93719,3,10
4,2017-06-17T13:38:52.60Z,54.8065950,37.5992983,3505.765,-0.51,-58.03,-10.39,2.845,4.672,0.63,269.49739,0.92785,3,10
4,2017-06-17T13:38:52.80Z,54.8065948,37.5991187,3507.624,-0.15,-57.87,-10.32,2.854,4.697,0.64,269.84779,0.93408,3,10
4,2017-06-17T13:38:53.00Z,54.8065951,37.5989395,3509.667,0.19,-57.49,-10.24,2.864,4.722,0.64,270.18978,0.97202,3,10
4,2017-06-17T13:38:53.20Z,54.8065953,37.5987609,3511.604,0.26,-57.29,-10.19,2.878,4.756,0.80,270.25959,1.03837,3,10
4,2017-06-17T13:38:53.40Z,54.8065973,37.5985823,3513.719,1.14,-57.34,-9.90,2.892,4.785,0.78,271.14292,0.95991,3,10
4,2017-06-17T13:38:53.60Z,54.8065992,37.5984042,3515.673,1.04,-57.16,-9.89,2.904,4.810,0.76,271.04053,0.94558,3,10
4,2017-06-17T13:38:53.80Z,54.8066015,37.5982269,3517.624,1.36,-56.81,-9.75,2.916,4.834,0.78,271.36920,0.97567,3,10
4,2017-06-17T13:38:54.00Z,54.8066040,37.5980505,3519.511,1.41,-56.52,-9.58,2.927,4.856,0.75,271.42862,0.95800,3,10
4,2017-06-17T13:38:54.20Z,54.8066066,37.5978750,3521.234,1.37,-56.29,-9.21,2.936,4.877,0.74,271.39774,0.93558,3,10
4,2017-06-17T13:38:54.40Z,54.8066091,37.5976999,3522.894,1.59,-56.20,-8.96,2.943,4.895,0.72,271.62198,0.90356,3,10
4,2017-06-17T13:38:54.60Z,54.8066125,37.5975244,3524.530,1.55,-56.12,-8.57,2.943,4.907,0.63,271.58041,0.78710,3,10
4,2017-06-17T13:38:54.80Z,54.8066166,37.5973488,3526.038,1.67,-56.01,-8.22,2.931,4.915,0.58,271.71193,0.71483,3,10
4,2017-06-17T13:38:55.00Z,54.8066209,37.5971733,3527.486,1.79,-56.01,-7.87,2.917,4.905,0.57,271.82770,0.69384,3,10
4,2017-06-17T13:38:55.20Z,54.8066247,37.5969984,3528.883,1.82,-55.89,-7.59,2.902,4.895,0.56,271.86962,0.67654,3,10
4,2017-06-17T13:38:55.40Z,54.8066283,37.5968244,3530.246,1.73,-55.77,-7.29,2.886,4.884,0.53,271.77616,0.66574,3,10
4,2017-06-17T13:38:55.60Z,54.8066317,37.5966506,3531.533,1.83,-55.80,-7.02,2.871,4.876,0.52,271.88234,0.66504,3,10
4,2017-06-17T13:38:55.80Z,54.8066350,37.5964771,3532.759,1.83,-55.76,-6.73,2.855,4.865,0.51,271.87679,0.64803,3,10
4,2017-06-17T13:38:56.00Z,54.8066386,37.5963036,3534.018,1.96,-55.60,-6.52,2.839,4.854,0.50,272.02358,0.64711,3,10
4,2017-06-17T13:38:56.20Z,54.8066425,37.5961304,3535.122,2.06,-55.43,-6.16,2.827,4.845,0.52,272.12585,0.68982,3,10
4,2017-06-17T13:38:56.40Z,54.8066465,37.5959573,3536.226,1.99,-55.55,-6.12,2.823,4.849,0.56,272.05022,0.74741,3,10
4,2017-06-17T13:38:56.60Z,54.8066502,37.5957846,3537.244,2.04,-55.34,-5.93,2.819,4.848,0.55,272.10987,0.75040,3,10
4,2017-06-17T13:38:56.80Z,54.8066538,37.5956128,3538.282,2.28,-55.22,-5.80,2.814,4.840,0.54,272.36070,0.73558,3,10
4,2017-06-17T13:38:57.00Z,54.8066580,37.5954410,3539.373,2.44,-55.16,-5.50,2.797,4.824,0.48,272.52971,0.65106,3,10
4,2017-06-17T13:38:57.20Z,54.8066619,37.5952702,3540.434,2.51,-55.09,-5.52,2.779,4.787,0.47,272.60567,0.64407,3,10
4,2017-06-17T13:38:57.40Z,54.8066663,37.5950996,3541.597,2.72,-55.00,-5.44,2.761,4.739,0.45,272.82797,0.62749,3,10
4,2017-06-17T13:38:57.60Z,54.8066705,37.5949297,3542.568,2.88,-54.94,-5.34,2.743,4.696,0.44,273.00084,0.62919,3,10
4,2017-06-17T13:38:57.80Z,54.8066755,37.5947596,3543.549,2.86,-54.77,-5.29,2.726,4.643,0.43,272.99095,0.63111,3,10
4,2017-06-17T13:38:58.00Z,54.8066808,37.5945896,3544.677,3.03,-54.72,-5.35,2.709,4.587,0.42,273.17109,0.63084,3,10
4,2017-06-17T13:38:58.20Z,54.8066861,37.5944203,3545.697,3.09,-54.60,-5.41,2.697,4.535,0.43,273.24290,0.66303,3,10
4,2017-06-17T13:38:58.40Z,54.8066916,37.5942505,3546.888,3.25,-54.55,-5.51,2.685,4.486,0.43,273.40493,0.66626,3,10
4,2017-06-17T13:38:58.60Z,54.8066971,37.5940823,3547.813,3.41,-54.34,-5.54,2.675,4.440,0.42,273.58628,0.66618,3,10
4,2017-06-17T13:38:58.80Z,54.8067036,37.5939134,3549.012,3.59,-54.31,-5.69,2.665,4.396,0.43,273.78440,0.67065,3,10
4,2017-06-17T13:38:59.00Z,54.8067097,37.5937449,3550.158,3.52,-54.18,-5.62,2.657,4.363,0.45,273.71767,0.70840,3,10
4,2017-06-17T13:38:59.20Z,54.8067163,37.5935772,3551.382,3.76,-54.02,-5.60,2.650,4.324,0.44,273.97813,0.71001,3,10
4,2017-06-17T13:38:59.40Z,54.8067229,37.5934097,3552.584,3.86,-54.07,-5.58,2.641,4.286,0.43,274.08159,0.68075,3,10
4,2017-06-17T13:38:59.60Z,54.8067300,37.5932424,3553.835,3.92,-53.79,-5.65,2.625,4.256,0.41,274.16420,0.60597,3,10
4,2017-06-17T13:38:59.80Z,54.8067374,37.5930755,3554.930,4.09,-53.83,-5.60,2.626,4.265,0.62,274.34010,0.84850,3,10
4,2017-06-17T13:39:00.00Z,54.8067446,37.5929089,3556.001,3.84,-53.70,-5.49,2.633,4.281,0.63,274.09265,0.88551,3,10
4,2017-06-17T13:39:00.20Z,54.8067518,37.5927423,3557.236,3.97,-53.48,-5.74,2.640,4.297,0.63,274.24298,0.88794,3,10
4,2017-06-17T13:39:00.40Z,54.8067593,37.5925762,3558.417,4.15,-53.47,-5.75,2.647,4.313,0.59,274.43986,0.84486,3,10
4,2017-06-17T13:39:00.60Z,54.8067669,37.5924101,3559.459,4.21,-53.45,-5.41,2.653,4.332,0.60,274.49896,0.84888,3,10
4,2017-06-17T13:39:00.80Z,54.8067742,37.5922444,3560.458,4.00,-53.34,-5.30,2.659,4.352,0.61,274.29300,0.85894,3,10
4,2017-06-17T13:39:01.00Z,54.8067812,37.5920790,3561.375,4.06,-53.22,-5.14,2.666,4.372,0.60,274.36131,0.85351,3,10
4,2017-06-17T13:39:01.20Z,54.8067885,37.5919134,3562.360,4.21,-53.30,-5.11,2.671,4.393,0.61,274.51098,0.84522,3,10
4,2017-06-17T13:39:01.40Z,54.8067959,37.5917483,3563.282,4.30,-53.18,-5.21,2.676,4.413,0.63,274.61884,0.87653,3,10
4,2017-06-17T13:39:01.60Z,54.8068034,37.5915837,3564.202,4.15,-52.95,-5.11,2.682,4.433,0.63,274.48382,0.88096,3,10
4,2017-06-17T13:39:01.80Z,54.8068108,37.5914193,3565.026,4.27,-53.00,-5.03,2.686,4.449,0.61,274.60772,0.86520,3,10
4,2017-06-17T13:39:02.00Z,54.8068187,37.5912550,3565.857,4.50,-52.88,-4.86,2.690,4.462,0.62,274.86135,0.87587,3,10
4,2017-06-17T13:39:02.20Z,54.8068270,37.5910910,3566.760,4.56,-52.87,-4.85,2.695,4.474,0.63,274.93430,0.89220,3,10
4,2017-06-17T13:39:02.40Z,54.8068353,37.5909271,3567.698,4.63,-52.81,-4.81,2.700,4.484,0.62,275.00952,0.89136,3,10
4,2017-06-17T13:39:02.60Z,54.8068439,37.5907630,3568.620,4.93,-52.83,-4.77,2.706,4.495,0.63,275.33090,0.89637,3,10
4,2017-06-17T13:39:02.80Z,54.8068529,37.5905988,3569.618,5.04,-52.69,-4.87,2.712,4.506,0.64,275.46522,0.90982,3,10
4,2017-06-17T13:39:03.00Z,54.8068618,37.5904351,3570.607,4.86,-52.55,-4.85,2.717,4.515,0.61,275.28705,0.85596,3,10
4,2017-06-17T13:39:03.20Z,54.8068703,37.5902717,3571.493,4.90,-52.49,-4.72,2.723,4.534,0.71,275.33121,0.93501,3,10
4,2017-06-17T13:39:03.40Z,54.8068791,37.5901087,3572.395,5.04,-52.32,-4.70,2.731,4.554,0.70,275.50336,0.93374,3,10
4,2017-06-17T13:39:03.60Z,54.8068882,37.5899462,3573.244,5.25,-52.29,-4.73,2.739,4.573,0.70,275.73256,0.93153,3,10
4,2017-06-17T13:39:03.80Z,54.8068977,37.5897832,3574.160,5.19,-52.53,-4.70,2.747,4.594,0.70,275.64143,0.92670,3,10
4,2017-06-17T13:39:04.00Z,54.8069066,37.5896203,3575.082,4.95,-52.36,-4.74,2.755,4.616,0.70,275.40195,0.93655,3,10
4,2017-06-17T13:39:04.20Z,54.8069158,37.5894575,3576.006,5.24,-52.30,-4.65,2.763,4.638,0.70,275.72591,0.93079,3,10
4,2017-06-17T13:39:04.40Z,54.8069250,37.5892953,3576.853,5.21,-52.13,-4.58,2.776,4.668,0.79,275.70644,1.02793,3,10
4,2017-06-17T13:39:04.60Z,54.8069348,37.5891336,3577.859,5.42,-51.92,-4.69,2.791,4.698,0.81,275.95987,1.05505,3,10
4,2017-06-17T13:39:04.80Z,54.8069444,37.5889727,3578.783,5.35,-51.72,-4.79,2.806,4.725,0.80,275.90884,1.02984,3,10
4,2017-06-17T13:39:05.00Z,54.8069543,37.5888112,3579.773,5.51,-52.03,-4.76,2.821,4.752,0.80,276.04352,1.02369,3,10
4,2017-06-17T13:39:05.20Z,54.8069640,37.5886494,3580.587,5.35,-52.17,-4.67,2.834,4.778,0.78,275.85544,0.99655,3,10
4,2017-06-17T13:39:05.40Z,54.8069726,37.5884871,3581.224,4.97,-52.44,-4.58,2.847,4.804,0.79,275.41485,1.00777,3,10
4,2017-06-17T13:39:05.60Z,54.8069819,37.5883251,3582.117,5.34,-52.04,-4.66,2.860,4.830,0.79,275.85490,1.02331,3,10
4,2017-06-17T13:39:05.80Z,54.8069915,37.5881643,3583.075,5.32,-51.61,-4.71,2.872,4.855,0.80,275.88516,1.02347,3,10
4,2017-06-17T13:39:06.00Z,54.8070012,37.5880030,3584.096,5.17,-51.92,-4.59,2.883,4.876,0.80,275.69156,0.99786,3,10
4,2017-06-17T13:39:06.20Z,54.8070108,37.5878423,3585.006,5.46,-51.67,-4.66,2.894,4.901,0.83,276.03150,1.03757,3,10
4,2017-06-17T13:39:06.40Z,54.8070204,37.5876831,3585.781,5.50,-51.21,-4.67,2.909,4.928,0.90,276.13262,1.17750,3,10
4,2017-06-17T13:39:06.60Z,54.8070297,37.5875232,3586.624,5.18,-51.57,-4.67,2.926,4.957,0.86,275.73716,1.20351,3,10
4,2017-06-17T13:39:06.80Z,54.8070385,37.5873629,3587.445,4.95,-51.56,-4.56,2.943,4.984,0.81,275.48220,1.14646,3,10
4,2017-06-17T13:39:07.00Z,54.8070478,37.5872021,3588.380,5.19,-51.69,-4.46,2.954,5.004,0.75,275.73215,1.10783,3,10
4,2017-06-17T13:39:07.20Z,54.8070574,37.5870417,3589.233,5.46,-51.35,-4.31,2.962,5.016,0.71,276.07193,1.05616,3,10
4,2017-06-17T13:39:07.40Z,54.8070676,37.5868821,3590.122,5.72,-51.24,-4.32,2.973,5.036,0.77,276.36492,1.14501,3,10
4,2017-06-17T13:39:07.60Z,54.8070770,37.5867229,3590.963,5.05,-51.20,-4.37,2.984,5.054,0.76,275.63572,1.12734,3,10
4,2017-06-17T13:39:07.80Z,54.8070862,37.5865633,3591.805,4.87,-51.34,-4.23,2.991,5.065,0.66,275.41904,0.98531,3,10
4,2017-06-17T13:39:08.00Z,54.8070954,37.5864036,3592.639,4.97,-51.34,-3.99,2.989,5.066,0.62,275.52526,0.90323,3,10
4,2017-06-17T13:39:08.20Z,54.8071036,37.5862438,3593.293,4.61,-51.50,-4.12,2.979,5.045,0.57,275.11371,0.85163,3,10
4,2017-06-17T13:39:08.40Z,54.8071113,37.5860839,3593.900,4.33,-51.57,-3.94,2.959,5.007,0.55,274.79967,0.83991,3,10
4,2017-06-17T13:39:08.60Z,54.8071186,37.5859235,3594.543,4.08,-51.65,-3.87,2.937,4.961,0.53,274.52228,0.84555,3,10
4,2017-06-17T13:39:08.80Z,54.8071247,37.5857631,3595.001,3.83,-51.59,-3.70,2.911,4.898,0.48,274.24280,0.77513,3,10
4,2017-06-17T13:39:09.00Z,54.8071313,37.5856034,3595.619,3.59,-51.62,-3.59,2.896,4.857,0.51,273.97301,0.83312,3,10
4,2017-06-17T13:39:09.20Z,54.8071373,37.5854435,3596.139,3.38,-51.77,-3.28,2.887,4.833,0.53,273.73847,0.87496,3,10
4,2017-06-17T13:39:09.40Z,54.8071428,37.5852826,3596.788,2.95,-51.90,-3.34,2.886,4.820,0.55,273.24923,1.05242,3,10
4,2017-06-17T13:39:09.60Z,54.8071478,37.5851217,3597.529,2.57,-51.76,-3.22,2.892,4.816,0.56,272.84193,1.05828,3,10
4,2017-06-17T13:39:09.80Z,54.8071518,37.5849604,3598.373,2.08,-51.78,-3.50,2.902,4.816,0.60,272.29962,1.10305,3,10
4,2017-06-17T13:39:10.00Z,54.8071554,37.5847988,3599.176,1.86,-51.89,-3.46,2.912,4.815,0.59,272.05119,1.06789,3,10
4,2017-06-17T13:39:10.20Z,54.8071574,37.5846373,3599.917,0.92,-51.88,-3.53,2.921,4.810,0.57,271.01543,1.06181,3,10
4,2017-06-17T13:39:10.40Z,54.8071594,37.5844750,3600.614,1.00,-52.09,-2.96,2.929,4.805,0.58,271.10158,1.05821,3,10
4,2017-06-17T13:39:10.60Z,54.8071609,37.5843122,3601.216,0.78,-52.23,-2.65,2.933,4.795,0.54,270.85136,1.01763,3,10
4,2017-06-17T13:39:10.80Z,54.8071619,37.5841493,3601.778,0.60,-52.32,-2.50,2.929,4.764,0.50,270.66207,0.95957,3,10
4,2017-06-17T13:39:11.00Z,54.8071622,37.5839860,3602.405,0.07,-52.45,-2.57,2.924,4.736,0.51,270.07154,0.94355,3,10
4,2017-06-17T13:39:11.20Z,54.8071620,37.5838228,3603.067,-0.46,-52.45,-2.52,2.917,4.709,0.50,269.49352,0.88884,3,10
4,2017-06-17T13:39:11.40Z,54.8071606,37.5836598,3603.533,-0.62,-52.31,-2.60,2.909,4.684,0.50,269.31966,0.86801,3,10
4,2017-06-17T13:39:11.60Z,54.8071595,37.5834967,3604.282,-1.00,-52.53,-2.52,2.898,4.665,0.48,268.91137,0.88023,3,10
4,2017-06-17T13:39:11.80Z,54.8071568,37.5833338,3604.783,-1.59,-52.68,-2.41,2.889,4.649,0.48,268.27460,0.90152,3,10
4,2017-06-17T13:39:12.00Z,54.8071537,37.5831699,3605.477,-2.05,-52.74,-2.47,2.880,4.633,0.48,267.77094,0.87594,3,10
4,2017-06-17T13:39:12.20Z,54.8071498,37.5830058,3606.139,-2.48,-52.75,-2.40,2.871,4.617,0.46,267.30319,0.84573,3,10
4,2017-06-17T13:39:12.40Z,54.8071449,37.5828418,3606.702,-2.88,-52.80,-2.31,2.862,4.603,0.44,266.87644,0.84787,3,10
4,2017-06-17T13:39:12.60Z,54.8071392,37.5826769,3607.226,-3.30,-52.95,-2.19,2.852,4.590,0.46,266.43158,0.85693,3,10
4,2017-06-17T13:39:12.80Z,54.8071326,37.5825125,3607.581,-3.68,-52.94,-2.11,2.846,4.585,0.51,266.02700,0.85323,3,10
4,2017-06-17T13:39:13.00Z,54.8071261,37.5823483,3608.037,-3.79,-52.81,-1.96,2.843,4.587,0.59,265.89733,0.83947,3,10
4,2017-06-17T13:39:13.20Z,54.8071184,37.5821837,3608.372,-4.45,-53.19,-1.64,2.841,4.590,0.60,265.21331,0.83187,3,10
4,2017-06-17T13:39:13.40Z,54.8071096,37.5820185,3608.692,-5.10,-53.16,-1.39,2.840,4.594,0.62,264.51940,0.90905,3,10
4,2017-06-17T13:39:13.60Z,54.8071006,37.5818530,3608.898,-4.99,-53.41,-1.13,2.841,4.598,0.58,264.66698,1.00602,3,10
4,2017-06-17T13:39:13.80Z,54.8070914,37.5816871,3609.029,-5.30,-53.52,-0.62,2.845,4.603,0.60,264.34905,1.07160,3,10
4,2017-06-17T13:39:14.00Z,54.8070815,37.5815212,3609.029,-5.69,-53.50,-0.34,2.849,4.610,0.60,263.92972,0.93362,3,10
4,2017-06-17T13:39:14.20Z,54.8070713,37.5813547,3609.150,-6.00,-53.80,0.04,2.854,4.619,0.60,263.63462,0.96719,3,10
4,2017-06-17T13:39:14.40Z,54.8070601,37.5811876,3609.125,-6.45,-53.94,0.26,2.860,4.627,0.61,263.18331,0.97185,3,10
4,2017-06-17T13:39:14.60Z,54.8070476,37.5810199,3608.977,-6.97,-54.01,0.42,2.862,4.633,0.58,262.64364,0.84995,3,10
4,2017-06-17T13:39:14.80Z,54.8070343,37.5808515,3608.709,-7.37,-54.27,0.73,2.862,4.637,0.55,262.26444,0.82283,3,10
4,2017-06-17T13:39:15.00Z,54.8070209,37.5806822,3608.495,-7.52,-54.56,1.03,2.861,4.641,0.52,262.14886,0.84974,3,10
4,2017-06-17T13:39:15.20Z,54.8070068,37.5805129,3608.242,-7.79,-54.57,1.31,2.854,4.636,0.49,261.87447,0.79576,3,10
4,2017-06-17T13:39:15.40Z,54.8069919,37.5803435,3607.798,-8.35,-54.59,1.53,2.850,4.636,0.54,261.30348,0.98171,3,10
4,2017-06-17T13:39:15.60Z,54.8069762,37.5801739,3607.388,-8.76,-54.78,1.50,2.850,4.643,0.56,260.91838,1.00815,3,9
4,2017-06-17T13:39:15.80Z,54.8069601,37.5800031,3607.077,-9.33,-55.17,1.89,2.853,4.649,0.54,260.39703,0.99748,3,9
4,2017-06-17T13:39:16.00Z,54.8069428,37.5798317,3606.715,-9.78,-55.21,1.94,2.859,4.659,0.60,259.95706,1.01527,3,9
4,2017-06-17T13:39:16.20Z,54.8069248,37.5796597,3606.098,-9.88,-55.47,2.35,2.866,4.676,0.62,259.89996,1.05581,3,9
4,2017-06-17T13:39:16.40Z,54.8069061,37.5794868,3605.708,-10.50,-55.59,2.29,2.872,4.687,0.59,259.30604,1.03577,3,9
4,2017-06-17T13:39:16.60Z,54.8068859,37.5793129,3605.375,-11.44,-55.94,2.37,2.878,4.698,0.60,258.44345,1.02371,3,9
4,2017-06-17T13:39:16.80Z,54.8068651,37.5791389,3604.807,-11.39,-55.80,2.52,2.882,4.698,0.58,258.46556,1.00199,3,9
4,2017-06-17T13:39:17.00Z,54.8068440,37.5789648,3604.226,-11.76,-56.12,2.78,2.884,4.697,0.57,258.16528,0.94413,3,9
4,2017-06-17T13:39:17.20Z,54.8068218,37.5787901,3603.783,-12.62,-56.16,2.70,2.888,4.698,0.56,257.33980,0.97747,3,9
4,2017-06-17T13:39:17.40Z,54.8067992,37.5786152,3603.447,-12.77,-55.94,2.75,2.895,4.711,0.64,257.14597,1.00440,3,9
4,2017-06-17T13:39:17.60Z,54.8067753,37.5784398,3602.982,-13.73,-56.43,2.96,2.905,4.726,0.70,256.32467,1.02967,3,9
4,2017-06-17T13:39:17.80Z,54.8067500,37.5782634,3602.556,-14.40,-56.53,2.95,2.916,4.743,0.71,255.70868,1.02458,3,9
4,2017-06-17T13:39:18.00Z,54.8067244,37.5780870,3601.899,-14.44,-56.54,3.53,2.926,4.758,0.71,255.67550,0.99597,3,9
4,2017-06-17T13:39:18.20Z,54.8066982,37.5779099,3601.308,-14.89,-56.74,3.70,2.936,4.774,0.67,255.29519,0.99873,3,9
4,2017-06-17T13:39:18.40Z,54.8066706,37.5777325,3600.510,-15.55,-57.18,4.01,2.947,4.791,0.58,254.78611,1.12075,3,9
4,2017-06-17T13:39:18.60Z,54.8066424,37.5775548,3599.816,-16.04,-57.32,4.29,2.961,4.807,0.58,254.36247,1.14381,3,9
4,2017-06-17T13:39:18.80Z,54.8066135,37.5773763,3599.088,-16.36,-57.45,4.59,2.971,4.811,0.56,254.10643,1.00312,3,9
4,2017-06-17T13:39:19.00Z,54.8065830,37.5771975,3598.287,-17.49,-57.69,4.82,2.971,4.801,0.54,253.12912,0.92615,3,9
4,2017-06-17T13:39:19.20Z,54.8065515,37.5770174,3597.329,-17.91,-57.90,5.27,2.968,4.786,0.54,252.81236,0.88628,3,9
4,2017-06-17T13:39:19.40Z,54.8065195,37.5768369,3596.168,-18.28,-58.03,5.84,2.962,4.766,0.50,252.51705,0.82619,3,9
4,2017-06-17T13:39:19.60Z,54.8064866,37.5766560,3594.895,-18.71,-58.30,6.30,2.954,4.748,0.48,252.20715,0.82284,3,9
4,2017-06-17T13:39:19.80Z,54.8064520,37.5764735,3593.476,-19.42,-58.64,6.60,2.947,4.737,0.49,251.67920,0.79788,3,9
4,2017-06-17T13:39:20.00Z,54.8064168,37.5762909,3592.120,-19.69,-58.71,6.88,2.946,4.746,0.54,251.46075,0.91925,3,9
4,2017-06-17T13:39:20.20Z,54.8063804,37.5761081,3590.632,-20.40,-58.90,7.00,2.951,4.764,0.59,250.89840,1.05063,3,9
4,2017-06-17T13:39:20.40Z,54.8063430,37.5759250,3589.277,-20.99,-59.09,6.95,2.959,4.787,0.60,250.44550,0.97368,3,9
4,2017-06-17T13:39:20.60Z,54.8063044,37.5757411,3587.917,-21.73,-59.43,6.96,2.964,4.805,0.55,249.91874,0.98098,3,9
4,2017-06-17T13:39:20.80Z,54.8062651,37.5755565,3586.380,-22.05,-59.62,7.32,2.969,4.818,0.55,249.70131,0.97881,3,9
4,2017-06-17T13:39:21.00Z,54.8062240,37.5753718,3584.879,-22.97,-59.64,7.43,2.971,4.823,0.55,248.93901,0.93799,3,9
